TweetID,Username,Date,Retweets,Favorites,Text,Mentions,Permalink
832508816251949057,izzatiazahar,2017-02-17 03:35,3,2,Work my ass off till Nike and Adidas feel like a selipar jepun to me. https:// twitter.com/hatiperempuaan /status/832507832616431617 ,,https://twitter.com/izzatiazahar/status/832508816251949057
832506968535359488,M0re_nike,2017-02-17 03:28,0,0,Pele. Feel better soon,,https://twitter.com/M0re_nike/status/832506968535359488
832504137799475200,TheKennedys_SH,2017-02-17 03:17,0,0,Preparing to present their Nike marathon campaign. They all feel they ran more than a marathon https://www. instagram.com/p/BQmw6ZTBgnz/,,https://twitter.com/TheKennedys_SH/status/832504137799475200
832496201001889793,Nike_Smurk,2017-02-17 02:45,0,0,I feel soo cursed !,,https://twitter.com/Nike_Smurk/status/832496201001889793
832491223105536001,Aj_odili,2017-02-17 02:25,0,1,This Nike app makes all the workouts seem like nothing till youre halfway done and can't feel some body parts,,https://twitter.com/Aj_odili/status/832491223105536001
832451899983020032,originalOck,2017-02-16 23:49,0,0,we not shooting our shot unless we feel about it. Shooting shots is nerve-racking as hell because we dont wanna get curved,,https://twitter.com/originalOck/status/832451899983020032
832419629532323844,Wear_Nike,2017-02-16 21:41,0,1,@FamousDex feel better fam we need you in Richmond Saturday night,@FamousDex,https://twitter.com/Wear_Nike/status/832419629532323844
832411457258156034,mickmckay3,2017-02-16 21:08,1,26,want a pair of adidas but feel like I'm cheating on Nike,,https://twitter.com/mickmckay3/status/832411457258156034
832398987307016192,Nerd_Nike,2017-02-16 20:19,0,1,I feel like it really wasnt what they said it was and like it makes me really sad,,https://twitter.com/Nerd_Nike/status/832398987307016192
832361430368317440,_cmervin,2017-02-16 17:50,0,1,Adidas sweatshirt with Nike sneakers. I feel like a bum.,,https://twitter.com/_cmervin/status/832361430368317440
832360341354852353,Nerd_Nike,2017-02-16 17:45,0,0,yeah lmao I wanted to laugh but I did feel bad when she cried bc she had to leave early cus the baby,,https://twitter.com/Nerd_Nike/status/832360341354852353
832355312367710208,Nike_Swag123,2017-02-16 17:25,2,4,Feel like everyone out to get me dawg https:// twitter.com/mehoy_neyoyme/ status/832074467706802178 ,,https://twitter.com/Nike_Swag123/status/832355312367710208
832352446559174661,Nike_innerMouf,2017-02-16 17:14,0,0,Ya feel me https:// twitter.com/thecoolismac/s tatus/832233104060325892 ,,https://twitter.com/Nike_innerMouf/status/832352446559174661
832352236227350528,riscorick,2017-02-16 17:13,0,1,"Phil Knight's excellent history of Nike 's early days. If you're an #entrepreneur you'll feel this book. If you wanna be, read and learn. pic.twitter.com/T4sTtpnhmu",,https://twitter.com/riscorick/status/832352236227350528
832351542174957569,_KingSmilezzzz,2017-02-16 17:10,1,0,I swear my Nike boots make me way taller than I am i take them off and I feel like I went down a foot in height,,https://twitter.com/_KingSmilezzzz/status/832351542174957569
832348901046939648,_clarkm_,2017-02-16 17:00,0,0,Not a lot of things feel better than sliding some fresh out the pack black nike socks on your feet,,https://twitter.com/_clarkm_/status/832348901046939648
832348646888861697,GoldGloveSS,2017-02-16 16:59,0,0,oh yeah I love camo. I feel like this might be Nike 's best shoe recently. I love the Acronym presto tho,,https://twitter.com/GoldGloveSS/status/832348646888861697
832347081205489665,nikeaustralia,2017-02-16 16:53,6,61,Feel Nothing But Love With The Nike LunarEpic Flyknit 2. http:// spr.ly/60188Vypw #nikelunar x #flyknit pic.twitter.com/1d6r5VTroL,,https://twitter.com/nikeaustralia/status/832347081205489665
832339416886677505,kleins75,2017-02-16 16:22,0,3,NIKE sneaks are trendy but make me feel like I'm running barefoot on cobblestone,,https://twitter.com/kleins75/status/832339416886677505
832336223721103361,alfred_jnr_1333,2017-02-16 16:09,0,0,Feel like most companies are doing this but Nike is even worse. https:// twitter.com/MrSmilezkm/sta tus/832335059944341504 ,,https://twitter.com/alfred_jnr_1333/status/832336223721103361
832324475584667654,YDELVIN,2017-02-16 15:23,0,0,I feel like Nike has made more than Jordan,,https://twitter.com/YDELVIN/status/832324475584667654
832318384935206912,MathewKoder,2017-02-16 14:59,0,0,New set of go fasters. Pretty surprised by the quality and feel with this new shoe. Nike made a https://www. instagram.com/p/BQlccYdjeJp/,,https://twitter.com/MathewKoder/status/832318384935206912
832317570317316096,feel_on_,2017-02-16 14:55,0,1,BizWireTV: Nike Launches Star-Studded Equality Campaign and Time Warner Invests in Mobile Hologram Tech http://www. feel-on.jp/international- 2/international-english/2003513.html ,,https://twitter.com/feel_on_/status/832317570317316096
832312825473269761,Nike_finest,2017-02-16 14:36,0,2,After finish watching Donald trumps news conference I feel as though I'm certified to run this country as well,,https://twitter.com/Nike_finest/status/832312825473269761
832310699091173377,DeyScream_Nike,2017-02-16 14:28,0,0,I don't feel like going to work,,https://twitter.com/DeyScream_Nike/status/832310699091173377
832286311637712896,richardthenry,2017-02-16 12:51,0,0,"It's only #equality when it's convenient and cool- @NotKennyRogers don't point out @Nike hypocrisy, it's makes them feel bad https:// twitter.com/notkennyrogers /status/832027732632440832 ",@NotKennyRogers @Nike,https://twitter.com/richardthenry/status/832286311637712896
832284161071276032,ogbigbanana,2017-02-16 12:43,0,0,I just realized how much Nike shit I was wearing and I feel like a douche,,https://twitter.com/ogbigbanana/status/832284161071276032
832271883794001921,ruh1911,2017-02-16 11:54,0,1,Any Nike Free sneakers.....they feel good on the feet. https:// twitter.com/samiiam/status /832267617968783360 ,,https://twitter.com/ruh1911/status/832271883794001921
832258910480375808,NiKE_KiD_ShAD,2017-02-16 11:02,0,0,and maybe trade for WCS even though I feel like Zu would be our long term answer,,https://twitter.com/NiKE_KiD_ShAD/status/832258910480375808
832258562848079873,WhiteboyInky,2017-02-16 11:01,0,3,Fun fact: I wear Nike socks with dress shoes . They always hurt my feet and Nike socks are thicker. Feel like an athlete even dressed up,,https://twitter.com/WhiteboyInky/status/832258562848079873
832258130113392642,gLenJ631,2017-02-16 10:59,0,1,lmao honestly feel like everything since the red octobers/ Nike switch been weak but this is just a whole new level of fuckery,,https://twitter.com/gLenJ631/status/832258130113392642
832218763902668800,khennie_knb,2017-02-16 08:23,0,0,"NIKE , Just Do It but if you don't feel like it ye do it later",,https://twitter.com/khennie_knb/status/832218763902668800
832187508029059072,jeanpierre_222,2017-02-16 06:18,0,0,I just feel like.... @reeboksa and @adidasZA keep dropping that heat and @Nike isn't dominating!!! @reeboksa IS MY FIRST OPTION THOUGH!!!,@reeboksa @adidasZA @Nike @reeboksa,https://twitter.com/jeanpierre_222/status/832187508029059072
832185036048887809,NRS_nike,2017-02-16 06:09,0,2,I feel like a werewolf.,,https://twitter.com/NRS_nike/status/832185036048887809
832184032066576384,LittleAriel13,2017-02-16 06:05,0,0,but jm is a nike fan!!!!!!!!!! what is this i feel betrayed!!!!!!!!,,https://twitter.com/LittleAriel13/status/832184032066576384
832174596270981120,drpro,2017-02-16 05:27,0,1,"At 28 F(-2 C)on a sleepless night,what I feel like doing is something insane & also, pathetic in pace & dur. #Nike pic.twitter.com/T76Xn8qDDx",,https://twitter.com/drpro/status/832174596270981120
832170164993028098,ASOS_Menswear,2017-02-16 05:10,0,4,Here's our edit of the top 3 Nike running tops to feel the heat in: http:// asos.do/NoXLQv pic.twitter.com/0FtPehGJAQ,,https://twitter.com/ASOS_Menswear/status/832170164993028098
832156844684607489,NikeRunningZA,2017-02-16 04:17,27,124,Easy Highs. Feel nothing but love with the Nike LunarEpic Low Flyknit 2. Shop yours now: http:// gonike.me/60108V678 pic.twitter.com/bbtaijMGBt,,https://twitter.com/NikeRunningZA/status/832156844684607489
832145350798483456,M0re_nike,2017-02-16 03:31,3,0,Later they'll say its women that feel entitled when they like someone https:// twitter.com/AllyShimmer/st atus/832145045176332289 ,,https://twitter.com/M0re_nike/status/832145350798483456
832107571699863552,The_Donal,2017-02-16 01:01,0,2,@where_is_anna how do new balance and Adidas feel about you wearing Nike on stage,@where_is_anna,https://twitter.com/The_Donal/status/832107571699863552
832091850915856384,mcdonaldsatc,2017-02-15 23:58,1,3,"Nike so washed, I almost feel bad. All they got is OVO",,https://twitter.com/mcdonaldsatc/status/832091850915856384
832087562558722048,vinnieshap,2017-02-15 23:41,0,1,i can't think of any others that make me feel this way... @_bellalexx @Me_Gusta_ Nike forever. pic.twitter.com/ARdcZOmvis,@_bellalexx @Me_Gusta_,https://twitter.com/vinnieshap/status/832087562558722048
832084814240964608,sonny_acuna,2017-02-15 23:30,0,0,I feel like once Yeezy Season 10 comes around Ye is just gunna start knocking off his own sneakers that he had with Nike with Adidas logos,,https://twitter.com/sonny_acuna/status/832084814240964608
832061373735718913,ChisABeauty,2017-02-15 21:57,0,0,I want a tech fleece Nike suit lol but I feel like it will be too hot for that in Atlanta.,,https://twitter.com/ChisABeauty/status/832061373735718913
832058402608123906,jenny_coyle,2017-02-15 21:45,1,1,honestly feel so loved rn ilym,,https://twitter.com/jenny_coyle/status/832058402608123906
832054900511141888,RonBurrgundy,2017-02-15 21:32,0,0,"I feel like Ye is sneak dissin Nike wit these adidas sneakers he's makin, those Yeezy runner dead ass look like hurraches",,https://twitter.com/RonBurrgundy/status/832054900511141888
832050928765243396,HB_McPhee383,2017-02-15 21:16,0,1,I feel like one of these days Nike 's gonna release some fancy version of a Birkenstock sandal and call it them the AirChrist 13's,,https://twitter.com/HB_McPhee383/status/832050928765243396
832042943363969024,theKaKeShow,2017-02-15 20:44,0,0,man I just saw this Nike commercial w/ 2 of my friends in it. I feel like all my actor friends have been blowing up recently. Proud of u all,,https://twitter.com/theKaKeShow/status/832042943363969024
832037665625210880,taychappel_,2017-02-15 20:23,1,0,"I feel invisible when I wear my nike hat , it's like a super power lmaoo",,https://twitter.com/taychappel_/status/832037665625210880
832033770685362176,therecklessking,2017-02-15 20:08,0,2,"I'm wearing Nike 's w an Adidas tee on, I feel like a fkn fraud. In public smh",,https://twitter.com/therecklessking/status/832033770685362176
832033143490232321,ZACHSUM,2017-02-15 20:05,0,0,"currently wearing a Nike shirt that says ""Earn It"" and was told that i should feel terrible about supporting Trump lol its 3 years old",,https://twitter.com/ZACHSUM/status/832033143490232321
832022958453448704,Nike_Nation,2017-02-15 19:25,0,0,I feel like I been up there for the past 18hours,,https://twitter.com/Nike_Nation/status/832022958453448704
832016794772713473,Gr8fulDeadstock,2017-02-15 19:00,0,0,@eaglesandheat I'm right there with you for some reason. I feel like they have some original Nike Yeezy flair to them.,@eaglesandheat,https://twitter.com/Gr8fulDeadstock/status/832016794772713473
832008518832107521,CoolestOut,2017-02-15 18:27,0,0,No I don't.. but they give me this type of feel and I like those ( Nike Bomb) @ALi_R13 pic.twitter.com/h6rlN0m9PS,@ALi_R13,https://twitter.com/CoolestOut/status/832008518832107521
832004391188230146,Lil_Bankai,2017-02-15 18:11,0,2,I feel like's it's a Nike Monarch-Asics Kayano Trainer hybrid,,https://twitter.com/Lil_Bankai/status/832004391188230146
831973131015294977,Abe_Nike,2017-02-15 16:07,0,0,I feel bad for @ConnehMike the Gunners are getting trashed,@ConnehMike,https://twitter.com/Abe_Nike/status/831973131015294977
831972752546488322,RushiXO,2017-02-15 16:05,0,1,I feel like this new Yeezy runner takes style-cues from the Nike Air Max 97 Uptempo. pic.twitter.com/wlUgtVwPAV,,https://twitter.com/RushiXO/status/831972752546488322
831962090805956608,OVOPedro,2017-02-15 15:23,0,0,"Man, I feel like the Under Armour CEO is ""against"" Trump now b/c he was afraid his only ""asset"" SC30 would walk out and join Nike or Adidas.",,https://twitter.com/OVOPedro/status/831962090805956608
831954557215375360,Advisor3John,2017-02-15 14:53,0,0,becuz Nike is acting un-American so screw them I wonder how many women and gays feel abt Nike,,https://twitter.com/Advisor3John/status/831954557215375360
831948701333598208,TheDrama876,2017-02-15 14:30,0,0,"Eva feel fi get a deed poll suh yuh can officially be last name Lace, 1st name Nike ?",,https://twitter.com/TheDrama876/status/831948701333598208
831942370212118532,Nike_shoeionare,2017-02-15 14:04,0,4,I feel extra dumb after reading @SCOOP208 tweets,@SCOOP208,https://twitter.com/Nike_shoeionare/status/831942370212118532
831939054002397189,mayessaki,2017-02-15 13:51,0,0,"Whenever you feel lazy, just tell yourself ""Just do it!"" #Justdoit #Nike #BestMotivationSlogan",,https://twitter.com/mayessaki/status/831939054002397189
831937662634360841,JFed,2017-02-15 13:46,0,1,Thoughts? I'm conflicted. There's a way to do these so that they feel genuine. Nike talked about issues through... http:// fb.me/1pQudfF4r,,https://twitter.com/JFed/status/831937662634360841
831936903037538305,sir__nike,2017-02-15 13:43,0,0,Some days I feel like I should just throw something at @LorinClark when I see her walk lol. No hate in it tho,@LorinClark,https://twitter.com/sir__nike/status/831936903037538305
831936814848028673,matthugrantham,2017-02-15 13:42,0,1,it's not about equality. It's about making liberals feel better about buying their overpriced products. That's it lol.,,https://twitter.com/matthugrantham/status/831936814848028673
831929416108359680,__Randa,2017-02-15 13:13,2,1,How I feel when I wear my Nike Huaraches pic.twitter.com/vS1jdU9snt,,https://twitter.com/__Randa/status/831929416108359680
831904190599421952,zoecartier305,2017-02-15 11:33,0,0,Never Speak On How You Feel ... Just Feel It... #Nike #ZoeCartier #NorthMiami #Noisey #Miami https://www. instagram.com/p/BQigFvVjmAA/,,https://twitter.com/zoecartier305/status/831904190599421952
831899633962070018,StarsStripesFC,2017-02-15 11:15,4,6,USA fans feel the Valentines Day spirit to send mean tweets to US Soccer and Nike http://www. starsandstripesfc.com/2017/2/15/1462 2832/usa-fans-feel-the-valentines-day-spirit-to-send-mean-tweets-to-us-soccer-and-nike?utm_campaign=starsandstripesfc&utm_content=chorus&utm_medium=social&utm_source=twitter ,,https://twitter.com/StarsStripesFC/status/831899633962070018
831893734535069696,aldy04,2017-02-15 10:51,0,0,"They all just feel off-brand or something to me. Did Nike just run out of ideas on how to utilize standard red, white, and blue?",,https://twitter.com/aldy04/status/831893734535069696
831889763896532992,ThatBoiNilson,2017-02-15 10:35,0,0,"Know I got that check on me, I'm not Nike but I feel like it",,https://twitter.com/ThatBoiNilson/status/831889763896532992
831884752151928837,evilalejandr0,2017-02-15 10:15,0,7,Whenever i match my Air Force Ones w nike socks i feel like a pro all star basketball player,,https://twitter.com/evilalejandr0/status/831884752151928837
831884002051100673,SfortheCulture,2017-02-15 10:12,0,0,"You might be right. I'm not a fan of his Nike line especially the low cut versions. Those feel so strange to me, lol.",,https://twitter.com/SfortheCulture/status/831884002051100673
831880169220620292,mattyalzzz,2017-02-15 09:57,0,1,I'm gonna feel like a traitor after buying these adidas shoes. Sorry @Nike,@Nike,https://twitter.com/mattyalzzz/status/831880169220620292
831880086903103488,azrijung,2017-02-15 09:57,0,0,hari tu nike and now another 1? haihh i feel sorry for u and the cat,,https://twitter.com/azrijung/status/831880086903103488
831876115056689152,Abi__Drinks,2017-02-15 09:41,0,0,"Gold bracelet , Jordan's , Nike jacket , weed , and her favorite color bear went off for ole girl and I feel dum good",,https://twitter.com/Abi__Drinks/status/831876115056689152
831868584796225536,Austin_C137,2017-02-15 09:11,0,1,agreed.. i just feel it was lazy of Nike to copy/paste. Maybe at least add some faded hoops or something into it.,,https://twitter.com/Austin_C137/status/831868584796225536
831863858654478336,ethanloweee,2017-02-15 08:52,1,6,i feel like everyone has just a plain pair of black nike sweats,,https://twitter.com/ethanloweee/status/831863858654478336
831858427949379584,harrisonmvh,2017-02-15 08:31,0,2,Feel like Nike makes them wear whatever they want. Not up to the US Soccer at all. pic.twitter.com/rVDCChABc5,,https://twitter.com/harrisonmvh/status/831858427949379584
831843433392250880,Nthabbie,2017-02-15 07:31,0,1,Guys @Nike is looking for a marketing director and I feel like they should call me. Ndiready.,@Nike,https://twitter.com/Nthabbie/status/831843433392250880
831835437396267008,Nike_shoeionare,2017-02-15 06:59,0,2,I feel like this one Nike isn't wilding out like last year smh next year needs a snkrs express cruise ship,,https://twitter.com/Nike_shoeionare/status/831835437396267008
831833506313445376,mnshafiq92,2017-02-15 06:52,0,3,I feel like buying another nike air huarache but different in color.,,https://twitter.com/mnshafiq92/status/831833506313445376
831815173073731584,M0re_nike,2017-02-15 05:39,9,4,Not all of us will make our first million at 22. Don't let anyone make you feel like you're useless or not doing enough.,,https://twitter.com/M0re_nike/status/831815173073731584
831775619868397569,Isabellaphan,2017-02-15 03:02,0,0,I feel like we discussed this at nike before lol,,https://twitter.com/Isabellaphan/status/831775619868397569
831775096381509632,SoneeSports,2017-02-15 03:00,0,3,"Get the Perfect Socks you feel more comfortable with. Selection from K6, Adidas and Nike .",,https://twitter.com/SoneeSports/status/831775096381509632
831770953659060230,uglynewyork,2017-02-15 02:43,1,1,Seeing these still makes me feel like he wishes he could rock Nike again. https:// twitter.com/hypebeast/stat us/831770590361034752 ,,https://twitter.com/uglynewyork/status/831770953659060230
831753706991452163,mwood19_m,2017-02-15 01:35,0,0,these jerseys are bad and nike should feel bad,,https://twitter.com/mwood19_m/status/831753706991452163
831711789607972864,ToolVluchSauce,2017-02-14 22:48,0,0,i had to cop them kyries and the foamposite nike boots for work shoes you feel me pic.twitter.com/ziKRzulKxo,,https://twitter.com/ToolVluchSauce/status/831711789607972864
831654636943708160,kknealy_5,2017-02-14 19:01,0,3,Wearing Nike flops earlier today was a great idea. Now I cant feel my toes.,,https://twitter.com/kknealy_5/status/831654636943708160
831638011901313025,Nike_OvaHoes,2017-02-14 17:55,1,1,Idk if I should feel stupid or..... https:// twitter.com/nohoesshady/st atus/780256151548067841 ,,https://twitter.com/Nike_OvaHoes/status/831638011901313025
831633509039104001,Nike_shoeionare,2017-02-14 17:37,0,1,suppose to hit 60 one day but I feel like Mother Nature is going to get us with one more bad snow storm,,https://twitter.com/Nike_shoeionare/status/831633509039104001
831615891146170370,annemo18,2017-02-14 16:27,0,0,#Golf Nike Golf Mens Dura Feel VIII Regular Golf Glove - RH http:// allgolfmart.com/product/nike-g olf-mens-dura-feel-viii-regular-golf-glove-rh/ pic.twitter.com/3PckTrr7B3,,https://twitter.com/annemo18/status/831615891146170370
831613107302780929,WandoDaShooter,2017-02-14 16:16,1,0,wouldn't be the first idea I feel like nike stole from customizers,,https://twitter.com/WandoDaShooter/status/831613107302780929
831611413319651328,JustGeraldine,2017-02-14 16:09,0,5,Eating Canes chicken with Chick-Fil-A sauce. I feel guilty. It's like wearing Nike shoes with Adidas socks.,,https://twitter.com/JustGeraldine/status/831611413319651328
831603155016286208,shyThebarber,2017-02-14 15:36,0,0,Y'all feel free to show love to my DM if y'all want me to provide my shipping address seriously tho @Nike @KingJames,@Nike @KingJames,https://twitter.com/shyThebarber/status/831603155016286208
831601160167518209,Nike_finest_24,2017-02-14 15:29,0,0,"yeah you right, cause you get her something on the regular I feel ya",,https://twitter.com/Nike_finest_24/status/831601160167518209
831585782938869761,elly_nike,2017-02-14 14:27,0,1,God is working something great for you even when you don't feel it.,,https://twitter.com/elly_nike/status/831585782938869761
831580237267886080,jelbright,2017-02-14 14:05,0,2,I don't feel guilty wearing Nike because I made sure that my 10 a day goes to the same kid who made my shoes.,,https://twitter.com/jelbright/status/831580237267886080
831580021080805376,LightBlack4Eva,2017-02-14 14:05,0,0,yeah I'm tryin to feel you on this but I have no idea what the past has to do with their current statement,,https://twitter.com/LightBlack4Eva/status/831580021080805376
831558409992421382,kahmil_,2017-02-14 12:39,0,1,Do yall even wear Nike boots anymore? I feel old.,,https://twitter.com/kahmil_/status/831558409992421382
831556801304920064,Mgzo93,2017-02-14 12:32,0,1,"Love to treat myself new Nike Rift, it make me feel that I am half goat strange shoes I ever have",,https://twitter.com/Mgzo93/status/831556801304920064
831545703365226496,Nike_Dame,2017-02-14 11:48,1,1,"nah bruh not at all, happy you got some cheese. Me I would wanna see myself u feel me if I'm putting in that work",,https://twitter.com/Nike_Dame/status/831545703365226496
831544553404497921,Nike_Mike7,2017-02-14 11:44,0,0,Tbh Kev idk how I feel about that,,https://twitter.com/Nike_Mike7/status/831544553404497921
831537383883563008,Nike,2017-02-14 11:15,0,1,We've got just the thing. Check out the Air Zoom Vomero for a supremely plush feel . http:// gonike.me/60158pSZB,,https://twitter.com/Nike/status/831537383883563008
831532167578734593,ZykeeTV,2017-02-14 10:54,0,0,i feel ya fam .. See I used to be on that Nike wave HEAVYYYY in high school . Like I tried to get a Nike day started,,https://twitter.com/ZykeeTV/status/831532167578734593
831505720570961920,_ShorabDey,2017-02-14 09:09,1,4,American rappers make you feel like shit for not having goyard and Louis but Uk scene has made it sweet to wear a full nike tracksuit calmly,,https://twitter.com/_ShorabDey/status/831505720570961920
831499373485948929,rcmori81,2017-02-14 08:44,0,0,I feel love and ran 6.25 miles with Nike + Run Club. Happy Valentine's Day members of https://www. instagram.com/p/BQfoACKjkJx/,,https://twitter.com/rcmori81/status/831499373485948929
831497740656005120,k_salerno34,2017-02-14 08:38,0,0,Every time my professor says just do it after every math problem I feel like I'm in a Nike commercial,,https://twitter.com/k_salerno34/status/831497740656005120
831486401472561152,philhammel,2017-02-14 07:53,0,4,"If you ever feel stuck when your designing something, take a break, keep at it and remember that Nike was almost named Dimension 6",,https://twitter.com/philhammel/status/831486401472561152
831465070899163138,MoneyMakinEyez,2017-02-14 06:28,0,0,Stg ion feel like going to this managers meeting Nike and adidas talk for a good hour each about nothing bro,,https://twitter.com/MoneyMakinEyez/status/831465070899163138
831450624310980608,nike_xP,2017-02-14 05:30,0,0,You may feel like bowing out on the social scene to avoid any ... More for Scorpio http:// bit.ly/xlOqWT,,https://twitter.com/nike_xP/status/831450624310980608
831413511842648065,nike_ebooks,2017-02-14 03:03,0,0,this picture but i feel sad (,,https://twitter.com/nike_ebooks/status/831413511842648065
831367412696174593,Destineeeexoxo,2017-02-14 00:00,0,2,I need to go shopping. I feel like all I wear is Nike .,,https://twitter.com/Destineeeexoxo/status/831367412696174593
831352870263984128,Js_Nike,2017-02-13 23:02,4,0,Once I feel like you acting funny it's a wrap,,https://twitter.com/Js_Nike/status/831352870263984128
831326452683517956,KchanSIE,2017-02-13 21:17,0,0,I'm a need SF-1s to be more available @Nike why do I feel like I'm trying to get a pair of Yeezys with these,@Nike,https://twitter.com/KchanSIE/status/831326452683517956
831322761091878913,LaffNowMedia,2017-02-13 21:02,0,0,https:// youtu.be/NYx21GxWXhA 65views overnight! wow thank you guys i feel like i just won a #GRAMMYs #kevindurant #nba #nike #nikeequality,,https://twitter.com/LaffNowMedia/status/831322761091878913
831322359390941185,Mr_Ralph_,2017-02-13 21:01,0,2,Most shoes feel klunky compared to Nike Frees. Give it time and I think you'll get used to them. #SaltyChat,,https://twitter.com/Mr_Ralph_/status/831322359390941185
831321307216089089,peaceminusxxi,2017-02-13 20:56,0,0,mahiya ako sayo kinalimutan mo yung mga tunya hahahaha naka dalawang nike ka lang na shoes feel mo na dabest shoes na sayo??? lol?,,https://twitter.com/peaceminusxxi/status/831321307216089089
831320760987820032,templeofhoops,2017-02-13 20:54,0,0,"I feel good, James Brown kind of good! I just ran 4.04 mi @a 11'42'' pace with Nike +. http:// go.nike.com/05qv5upo #nikeplus",@a,https://twitter.com/templeofhoops/status/831320760987820032
831308488685023232,_lilshortieee,2017-02-13 20:06,0,0,You probably feel just like your profile picture right about now,,https://twitter.com/_lilshortieee/status/831308488685023232
831307931702407168,TMP_BG,2017-02-13 20:03,0,0,mess with you no more so now you stand up during the big debate. I feel him on that this is just a money maker for nike,,https://twitter.com/TMP_BG/status/831307931702407168
831301928231464960,anondrogynous,2017-02-13 19:39,0,2,"I feel included, represented, the existence of people like me actually acknowledged. Yay, Nike CEO, you're da bomb.",,https://twitter.com/anondrogynous/status/831301928231464960
831300961675124738,GiffinCameron,2017-02-13 19:36,0,14,Idk how My dog is gonna feel about a dozen of roses #Nike pic.twitter.com/uRLl4a9gd8,,https://twitter.com/GiffinCameron/status/831300961675124738
831291428378513409,NeptuneEditsV2,2017-02-13 18:58,0,0,"Get the Nike Air Zoom Hyper Attack. Feel great, a bit of heel slippage, but extra loop hole for that reason. Fit narrow, but for normal feet",,https://twitter.com/NeptuneEditsV2/status/831291428378513409
831266504502976512,LuceroD23,2017-02-13 17:19,0,0,"He understands the logic, but his love for Nike is great and he is heartbroken that all conspired behind his back, feel a fool",,https://twitter.com/LuceroD23/status/831266504502976512
831258115286851585,slumdogmilanare,2017-02-13 16:45,4,13,I feel so guilty wearing Nike shoes with Adidas joggers,,https://twitter.com/slumdogmilanare/status/831258115286851585
831255068699742208,_WeeLR_,2017-02-13 16:33,0,0,It's good to see Nike spreading the message of equality. Even though they had a sports based message I feel it's applicable to any situation,,https://twitter.com/_WeeLR_/status/831255068699742208
831254428019732481,jonnew,2017-02-13 16:31,5,17,Nike failled on its promise for a true 24-team look and feel that is much more than just a logo but a true brand identity. #Rutgers,,https://twitter.com/jonnew/status/831254428019732481
831239798048309248,sampranos,2017-02-13 15:33,0,2,Idk how I feel about the Nike socks w the Adidas shoes pic.twitter.com/WQjGZ4DL4U,,https://twitter.com/sampranos/status/831239798048309248
831239493755797504,Nike_shoeionare,2017-02-13 15:31,0,0,I feel sorry for those sellers,,https://twitter.com/Nike_shoeionare/status/831239493755797504
831237591265591298,bkrayder,2017-02-13 15:24,0,0,"@TheHerd best show I've seen in longtime! @WhitlockJason kept it real n said what many feel but scared to say, from Bey to Nike ! Truth spoke",@TheHerd @WhitlockJason,https://twitter.com/bkrayder/status/831237591265591298
831223249816190976,rachaeltrappp,2017-02-13 14:27,0,8,"My brother sent me a Nike jacket & leggings and his gf sent me a pink pullover, I feel so loved.",,https://twitter.com/rachaeltrappp/status/831223249816190976
831213030729990145,ohlaafemi,2017-02-13 13:46,0,0,I feel a way about the new Nike ad,,https://twitter.com/ohlaafemi/status/831213030729990145
831210917920653313,farfrmpractical,2017-02-13 13:38,0,0,I feel like Nike wasted that Supreme debut on Nemar.,,https://twitter.com/farfrmpractical/status/831210917920653313
831201991565176834,SickWit_FaSHioN,2017-02-13 13:02,0,0,Yesss! Feel like the Nike slides https:// twitter.com/koolcreation/s tatus/831201804725710850 ,,https://twitter.com/SickWit_FaSHioN/status/831201991565176834
831197792257323008,templeofhoops,2017-02-13 12:46,0,0,"I feel good, James Brown kind of good! I just ran 4.04 mi @a 11'42'' pace with Nike +. http:// go.nike.com/02e5fkk0 #nikeplus",@a,https://twitter.com/templeofhoops/status/831197792257323008
831190609176170496,Blackmigo_Kiro,2017-02-13 12:17,0,0,I bet Nike feel dumb asf for lettin Kanye leave,,https://twitter.com/Blackmigo_Kiro/status/831190609176170496
831190092370821125,Nike_Junkie00,2017-02-13 12:15,0,1,now I don't feel bad when people call me sir ! https:// twitter.com/trill_roc/stat us/831189769703006209 ,,https://twitter.com/Nike_Junkie00/status/831190092370821125
831187511854583808,NoCasNoCare,2017-02-13 12:05,0,0,Suddenly I feel the need to stop buying @UnderArmour and start buying @Nike . It might be my conscience behind this impulse.,@UnderArmour @Nike,https://twitter.com/NoCasNoCare/status/831187511854583808
831180210204790785,1jayrid,2017-02-13 11:36,0,0,These Nike boots make my feet feel blessed,,https://twitter.com/1jayrid/status/831180210204790785
831178234540724226,Pretty_thuggish,2017-02-13 11:28,0,1,too late now but I hope you feel better lil hoe,,https://twitter.com/Pretty_thuggish/status/831178234540724226
831172493180297218,zerosum24,2017-02-13 11:05,0,0,"I feel ya, my issue with Nike is the hypocrisy not that they exploit the legal avenues.",,https://twitter.com/zerosum24/status/831172493180297218
831168783377170432,Shredhead_band,2017-02-13 10:50,0,0,Took us five fucking hours to prepare the new merch. We feel like slaves in a Nike factory :( NEW DESIGN COMING... http:// fb.me/1KKhJx7su,,https://twitter.com/Shredhead_band/status/831168783377170432
831168324243488773,Twentyduce,2017-02-13 10:49,0,0,This statement is gonna be bold but the way I feel as of right now Adidas > Nike,,https://twitter.com/Twentyduce/status/831168324243488773
